,M_B,M_C,KO,KO_i,FBA_B,FBA_C,Strain,FVA_B,FVA_C,tgt,Che,Che_i,K
173,0.08508671281593372,0.028203182176820652,"['GLCptspp', 'RPI']","[1291, 2225]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
174,-200.0,-200.0,"['PGK', 'LDH_D']","[2064, 1626]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
175,-200.0,-200.0,"['PGK', 'MDH']","[2064, 1754]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
176,0.0,0.0,"['ACONTa', 'ICDHyr']","[530, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
177,0.19551211313789316,0.06480522706913862,"['ACKr', 'TKT2']","[480, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.536696743982067,50,EX_succ_e,261,2
178,0.24150183336434292,0.08004916369427466,"['HEX1', 'PFK']","[1451, 2074]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424217763,50,EX_succ_e,261,2
179,0.24084469171527906,0.07983134489475552,"['LDH_D', 'TKT1']","[1626, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767414805,50,EX_succ_e,261,2
180,0.0,0.0,"['ALCD2x', 'ICDHyr']","[614, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
181,0.24150183336434403,0.08004916369427562,"['LDH_D', 'PGL']","[1626, 2065]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210375,50,EX_succ_e,261,2
182,0.16216490189228677,0.053751827040824936,"['PGI', 'TKT1']","[2062, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.228288192060707,50,EX_succ_e,261,2
183,-200.0,-200.0,"['GAPD', 'G6PDH2r']","[1318, 1243]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
184,0.19718262452750138,0.0653589414563837,"['PYK', 'PTAr']","[2239, 2278]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606870558,50,EX_succ_e,261,2
185,-1.3925045149037218e-13,0.0,"['RPI', 'TALA']","[2225, 2394]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
186,0.0,0.0,"['GLCptspp', 'CS']","[1291, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
187,0.16225543076735516,0.05378183410394099,"['PGI', 'FBA']","[2062, 1216]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.2351016142862825,50,EX_succ_e,261,2
188,-200.0,-200.0,"['GAPD', 'PYK']","[1318, 2239]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
189,0.24008605134584904,0.25037133778556,"['FBA', 'FUM']","[1216, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814384303496812,50,EX_succ_e,261,2
190,0.0,0.0,"['FBA', 'ACONTa']","[1216, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
191,0.18921426996884153,0.06271771878095209,"['PFL', 'AKGDH']","[2077, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835968647,50,EX_succ_e,261,2
192,0.0,0.0,"['TKT1', 'CS']","[2378, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
193,0.18921426996884116,0.06271771878089762,"['LDH_D', 'PFL']","[1626, 2077]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835973675,50,EX_succ_e,261,2
194,-200.0,-200.0,"['ENO', 'PTAr']","[1092, 2278]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
195,0.1948577583970252,0.06458833202931155,"['ACKr', 'G6PDH2r']","[480, 1243]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606856006,50,EX_succ_e,261,2
196,0.2408446917152798,0.07983134489468881,"['GLCabcpp', 'TKT1']","[1287, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767416737,50,EX_succ_e,261,2
197,0.24150183336434453,0.08004916369423058,"['FBA', 'MDH2']","[1216, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424215111,50,EX_succ_e,261,2
198,0.0,0.0,"['FBA', 'CS']","[1216, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
199,0.2402136211487537,0.07962216772047309,"['RPE', 'TALA']","[2224, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.888215012732006,50,EX_succ_e,261,2
200,0.1948577583970252,0.06458833202931155,"['PTAr', 'G6PDH2r']","[2278, 1243]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606856006,50,EX_succ_e,261,2
201,0.24150183336434458,0.08004916369427911,"['GND', 'MDH3']","[1445, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424218868,50,EX_succ_e,261,2
202,0.15688984599393715,0.052003335912534386,"['RPI', 'MDH2']","[2225, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317839647,50,EX_succ_e,261,2
203,0.0,0.0,"['G6PDH2r', 'RPE']","[1243, 2224]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
204,-200.0,-200.0,"['PGK', 'ICDHyr']","[2064, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
205,0.0779496864389222,0.025837514865790903,"['TPI', 'PFL']","[2412, 2077]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
206,-200.0,-200.0,"['PGM', 'MDH3']","[2067, 1759]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
207,0.2415018333643446,0.08004916369427913,"['FRD2', 'MDH2']","[1143, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424218975,50,EX_succ_e,261,2
208,0.0,0.0,"['AKGDH', 'ICDHyr']","[577, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
209,-200.0,-200.0,"['GAPD', 'TKT2']","[1318, 2382]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
210,0.24150183336434403,0.08004916369427562,"['LDH_D', 'G6PDH2r']","[1626, 1243]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210375,50,EX_succ_e,261,2
211,0.18921426996884078,0.06271771878089726,"['PFL', 'GND']","[2077, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835987,50,EX_succ_e,261,2
212,-200.0,-200.0,"['ENO', 'FRD2']","[1092, 1143]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
213,0.2415018333643464,0.08004916369427766,"['PFK', 'PYK']","[2074, 2239]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424217902,50,EX_succ_e,261,2
214,0.1971826245275058,0.06535894145635206,"['GLCabcpp', 'PTAr']","[1287, 2278]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606877606,50,EX_succ_e,261,2
215,0.24150183336434525,0.0800491636942793,"['PFK', 'G6PDH2r']","[2074, 1243]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424215676,50,EX_succ_e,261,2
216,0.23958584905042501,0.07941408386965007,"['FBA', 'TKT2']","[1216, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258054006,50,EX_succ_e,261,2
217,0.2395858490504239,0.07941408386964971,"['PFK', 'TKT2']","[2074, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258046144,50,EX_succ_e,261,2
218,-200.0,-200.0,"['GAPD', 'CS']","[1318, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
219,0.1948076875200396,0.06457173533610064,"['ALCD2x', 'SUCOAS']","[614, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424216989,50,EX_succ_e,261,2
220,0.1306182881842655,0.04329526027466192,"['GLCptspp', 'TKT1']","[1291, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.2336129522057724,50,EX_succ_e,261,2
221,0.0,0.0,"['SUCOAS', 'ICDHyr']","[2371, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
222,0.24150183336434444,0.08004916369424755,"['MDH2', 'MDH3']","[1757, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642421792,50,EX_succ_e,261,2
223,-200.0,-200.0,"['PGK', 'MDH2']","[2064, 1757]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
224,-200.0,-200.0,"['ENO', 'ACKr']","[1092, 480]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
225,0.19718262452749938,0.06535894145638303,"['PTAr', 'SUCOAS']","[2278, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.505495410616996,50,EX_succ_e,261,2
226,-200.0,-200.0,"['ENO', 'MDH2']","[1092, 1757]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
227,0.15166938776037397,0.050272941944604604,"['TPI', 'RPE']","[2412, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.7116306098436678,50,EX_succ_e,261,2
228,0.15688984599393735,0.0520033359125163,"['PFK', 'RPI']","[2074, 2225]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317795276,50,EX_succ_e,261,2
229,0.2415018333643467,0.0800491636942798,"['HEX1', 'AKGDH']","[1451, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210675,50,EX_succ_e,261,2
230,0.1622554307673549,0.053781834103870524,"['PGI', 'LDH_D']","[2062, 1626]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.2351016142689435,50,EX_succ_e,261,2
231,0.0,0.0,"['ACONTb', 'MDH3']","[531, 1759]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
232,0.0,0.0,"['ICDHyr', 'MDH']","[1575, 1754]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
233,0.15292415420058567,0.050688851847942924,"['TPI', 'LDH_D']","[2412, 1626]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.765197096496081,50,EX_succ_e,261,2
234,0.0,0.0,"['LDH_D', 'CS']","[1626, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
235,0.16225543076735588,0.05378183410387085,"['PGI', 'PFK']","[2062, 2074]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.235101614281202,50,EX_succ_e,261,2
236,0.0,0.0,"['PGL', 'ICDHyr']","[2065, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
237,0.0,0.0,"['GLCabcpp', 'ACONTa']","[1287, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
238,0.2405531141792157,0.07973469743829405,"['FRD2', 'MDH']","[1143, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102708305,50,EX_succ_e,261,2
239,0.24021362114875477,0.07962216772047359,"['PYK', 'RPE']","[2239, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.88821501273556,50,EX_succ_e,261,2
240,0.0,0.0,"['LDH_D', 'ICDHyr']","[1626, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
241,0.19480768752003963,0.06457173533608883,"['FRD2', 'ACALD']","[1143, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424211667,50,EX_succ_e,261,2
242,0.24150183336434441,0.08004916369427904,"['G6PDH2r', 'GND']","[1243, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642420569,50,EX_succ_e,261,2
243,-200.0,-200.0,"['ENO', 'MDH']","[1092, 1754]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
244,0.2408446917152976,0.07983134489476852,"['PYK', 'TKT1']","[2239, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767438299,50,EX_succ_e,261,2
245,0.24150183336436723,0.08004916369429547,"['PYK', 'GND']","[2239, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210244,50,EX_succ_e,261,2
246,0.2415018333643451,0.0800491636942793,"['PYK', 'AKGDH']","[2239, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424213281,50,EX_succ_e,261,2
247,0.15688984599393613,0.05200333591253405,"['RPI', 'SUCOAS']","[2225, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.3124063178210665,50,EX_succ_e,261,2
248,0.24008605134584896,0.2503713377855839,"['G6PDH2r', 'FUM']","[1243, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814384303479393,50,EX_succ_e,261,2
249,0.0,0.0,"['PTAr', 'ICDHyr']","[2278, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
250,0.24150183336437014,0.08004916369428758,"['FBA', 'AKGDH']","[1216, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210944,50,EX_succ_e,261,2
251,0.0,0.0,"['G6PDH2r', 'ICDHyr']","[1243, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
252,0.24150183336434367,0.0800491636942788,"['PGL', 'AKGDH']","[2065, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424206219,50,EX_succ_e,261,2
253,0.1948076875197301,0.06457173533606296,"['GND', 'ACALD']","[1445, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424205544,50,EX_succ_e,261,2
254,0.2415018333643429,0.08004916369427854,"['SUCOAS', 'MDH2']","[2371, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424218309,50,EX_succ_e,261,2
255,0.0,0.0,"['ACONTb', 'CS']","[531, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
256,0.2415018333648674,0.0800491636944524,"['HEX1', 'FRD2']","[1451, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424215646,50,EX_succ_e,261,2
257,-200.0,-200.0,"['HEX1', 'GAPD']","[1451, 1318]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
258,0.1948577583970232,0.0645883320293109,"['PTAr', 'GND']","[2278, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.5867316068765245,50,EX_succ_e,261,2
259,0.15228316753620263,0.050476387844190215,"['TPI', 'TALA']","[2412, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.7379434075971332,50,EX_succ_e,261,2
260,0.15228316753623436,0.0504763878442319,"['TPI', 'TKT1']","[2412, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.737943407586714,50,EX_succ_e,261,2
261,0.19480768751973,0.06457173533606289,"['ALCD2x', 'GND']","[614, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424214118,50,EX_succ_e,261,2
262,0.2400860513458486,0.25037133778556403,"['PYK', 'FUM']","[2239, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814384303485395,50,EX_succ_e,261,2
263,0.23958584905042324,0.07941408386974057,"['TKT2', 'MDH2']","[2382, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258052466,50,EX_succ_e,261,2
264,0.2415018333643443,0.08004916369427897,"['GLCabcpp', 'PGL']","[1287, 2065]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424213676,50,EX_succ_e,261,2
265,0.18921426996885599,0.06271771878091274,"['PFL', 'SUCOAS']","[2077, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835969296,50,EX_succ_e,261,2
266,0.0,0.0,"['GND', 'ICDHyr']","[1445, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
267,0.0,0.0,"['PGL', 'CS']","[2065, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
268,0.24150183336434342,0.08004916369427871,"['HEX1', 'GND']","[1451, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424196818,50,EX_succ_e,261,2
269,0.0,0.0,"['PGI', 'CS']","[2062, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
270,-200.0,-200.0,"['ENO', 'AKGDH']","[1092, 577]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
271,0.1952960792221485,0.06473361960329023,"['ACKr', 'RPE']","[480, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.555484489648017,50,EX_succ_e,261,2
272,0.24084469171528125,0.07983134489471397,"['PYK', 'TALA']","[2239, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767412822,50,EX_succ_e,261,2
273,0.13383253301078432,0.04436066672192842,"['PGI', 'ALCD2x']","[2062, 614]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,2.3566085993101216,50,EX_succ_e,261,2
274,0.0,0.0,"['CS', 'ACALD']","[877, 436]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
275,0.13027603709898064,0.04318181636097688,"['GLCptspp', 'RPE']","[1291, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.1952401221778466,50,EX_succ_e,261,2
276,0.0,0.0,"['PFK', 'ICDHyr']","[2074, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
277,0.1529241542005798,0.05068885184799687,"['TPI', 'MDH2']","[2412, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.765197096489489,50,EX_succ_e,261,2
278,0.11729413114263831,2.3130808499021764,"['PFL', 'RPI']","[2077, 2225]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
279,0.16199038043267291,0.053693979459784894,"['PGI', 'TKT2']","[2062, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.215131793183641,50,EX_succ_e,261,2
280,0.0,0.0,"['PGI', 'ACONTa']","[2062, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
281,0.2415018333643443,0.08004916369432312,"['GLCabcpp', 'PFK']","[1287, 2074]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424213145,50,EX_succ_e,261,2
282,0.2415018333643442,0.08004916369427575,"['PFK', 'GND']","[2074, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424208281,50,EX_succ_e,261,2
283,0.0,0.0,"['RPI', 'TKT1']","[2225, 2378]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
284,0.23546273704863002,0.07804742067308709,"['G6PDH2r', 'TALA']","[1243, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.69177395993212,50,EX_succ_e,261,2
285,0.22286073636448608,0.07387031111831799,"['FBA', 'TALA']","[1216, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,5.760700440314248,50,EX_succ_e,261,2
286,0.15292415420058011,0.050688851847997124,"['PGI', 'TPI']","[2062, 2412]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.76519709648766,50,EX_succ_e,261,2
287,0.19718262452749985,0.06535894145638321,"['ACKr', 'MDH3']","[480, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606867449,50,EX_succ_e,261,2
288,0.24021362114878017,0.07962216772045926,"['PFK', 'RPE']","[2074, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.888215012741814,50,EX_succ_e,261,2
289,0.0,0.0,"['RPE', 'TKT2']","[2224, 2382]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
290,0.24021362114877853,0.07962216772046148,"['HEX1', 'RPE']","[1451, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.888215012736325,50,EX_succ_e,261,2
291,0.15688984599393715,0.05200333591255546,"['RPI', 'FRD2']","[2225, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317795711,50,EX_succ_e,261,2
292,0.24150183336434422,0.08004916369427899,"['GND', 'FRD2']","[1445, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210796,50,EX_succ_e,261,2
293,0.24084469171527362,0.07983134489471144,"['TALA', 'AKGDH']","[2394, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767421267,50,EX_succ_e,261,2
294,0.0,0.0,"['GLCabcpp', 'ACONTb']","[1287, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
295,0.10598670326806366,0.035130776612062216,"['PGI', 'PTAr']","[2062, 2278]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
296,0.15688984599393818,0.05200333591252253,"['PGL', 'RPI']","[2065, 2225]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317835709,50,EX_succ_e,261,2
297,0.24084469171527306,0.07983134489475513,"['PFK', 'TKT1']","[2074, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767421702,50,EX_succ_e,261,2
298,-200.0,-200.0,"['PGK', 'G6PDH2r']","[2064, 1243]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
299,0.23865209460799913,0.07910457788714584,"['TKT2', 'MDH']","[2382, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.744610728859211,50,EX_succ_e,261,2
300,0.24150183336434525,0.08004916369424797,"['G6PDH2r', 'MDH2']","[1243, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424212763,50,EX_succ_e,261,2
301,0.0,0.0,"['TKT1', 'TKT2']","[2378, 2382]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
302,0.13020685164523146,0.13578491316964503,"['GLCptspp', 'FUM']","[1291, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,0.8143843035002691,50,EX_succ_e,261,2
303,0.1309746785065204,0.04341339083648526,"['GLCptspp', 'HEX1']","[1291, 1451]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.273357915184751,50,EX_succ_e,261,2
304,0.1309746785065224,0.04341339083651989,"['GLCptspp', 'LDH_D']","[1291, 1626]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.2733579151841519,50,EX_succ_e,261,2
305,0.19480768752004046,0.06457173533607112,"['MDH2', 'ACALD']","[1757, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642421259,50,EX_succ_e,261,2
306,0.0,0.0,"['TKT2', 'ICDHyr']","[2382, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
307,0.24150183336434367,0.0800491636942753,"['HEX1', 'PYK']","[1451, 2239]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424209572,50,EX_succ_e,261,2
308,0.1831094250771959,0.06069418247378767,"['PFL', 'TKT2']","[2077, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.119460337498904,50,EX_succ_e,261,2
309,0.053096607499829,8.973615391565275,"['GLCptspp', 'PYK']","[1291, 2239]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
310,0.0,0.0,"['FUM', 'ACONTb']","[1165, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
311,0.18921426996885396,0.06271771878099797,"['PYK', 'PFL']","[2239, 2077]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835974513,50,EX_succ_e,261,2
312,0.19718262452749938,0.06535894145638303,"['PTAr', 'TALA']","[2278, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.57083362167018,50,EX_succ_e,261,2
313,0.1926463737902494,0.06385533764201123,"['RPE', 'ACALD']","[2224, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.888215012747732,50,EX_succ_e,261,2
314,0.07692093467579203,0.025496520691343255,"['GLCptspp', 'PFL']","[1291, 2077]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
315,0.24008605134584748,0.25037133778550985,"['FUM', 'FRD2']","[1165, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814384303489852,50,EX_succ_e,261,2
316,0.24021362114875347,0.07962216772045043,"['LDH_D', 'RPE']","[1626, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.888215012737875,50,EX_succ_e,261,2
317,0.18921426996890686,0.06271771878093148,"['PFL', 'PTAr']","[2077, 2278]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606871611,50,EX_succ_e,261,2
318,0.24055311417921665,0.07973469743828267,"['MDH', 'MDH3']","[1754, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102716623,50,EX_succ_e,261,2
319,0.12718806010332565,0.04215826315408411,"['TPI', 'ALCD2x']","[2412, 614]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,0.519818986956761,50,EX_succ_e,261,2
320,0.19370202328330005,0.06420524744555683,"['TALA', 'ACALD']","[2394, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.89844776742136,50,EX_succ_e,261,2
321,0.15292415420057845,0.05068885184798687,"['TPI', 'PYK']","[2412, 2239]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.7651970964946884,50,EX_succ_e,261,2
322,0.07919481658825465,0.026250230685600135,"['GLCptspp', 'ALCD2x']","[1291, 614]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
323,0.23819237766813772,0.24839653912748494,"['TKT2', 'FUM']","[2382, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.744489929664233,50,EX_succ_e,261,2
324,0.24150183336434441,0.08004916369427778,"['PGL', 'MDH3']","[2065, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424188661,50,EX_succ_e,261,2
