C_Bio,C_Che,Method,Time,Tgt,Strain,K,Strategy,E_Bio,E_Che,ICB_Bio,ICB_Che,ICC_Bio,ICC_Che
0.2400860500268512,0.25037179590626857,O,1.1099998950958252,50,iJO,1,['FUM'],0.12075091668218425,10.909046424222058,0.2400860500268259,0.2503713364099685,0.12075091668218425,8.81438425521218
0.24150183202971845,0.08004916325189862,P,0.4309999942779541,50,iJO,1,['PYK'],0.12075091668218425,10.909046424222058,0.24150183202971884,0.0800491632518987,0.12075091668218425,10.909046451044484
0.24008577039424608,0.2503916962118994,M,27.3270001411438,50,iJO,1,['FUM'],0.12075091668218425,10.909046424222058,0.2400860500268259,0.2503713364099685,0.12075091668218425,8.81438425521218
0.18310942408227115,1.414795300217033,O,6.621999979019165,50,iJO,2,"['PFL', 'TKT2']",0.12075091668218425,10.909046424222058,0.18310942408227174,0.06069418214398476,0.12075091668218425,10.119460417998727
0.24150183202971834,0.08004916325189855,P,0.6579999923706055,50,iJO,2,"['MDH2', 'PYK']",0.12075091668218425,10.909046424222058,0.24150183603359515,0.08004916457904825,0.12075091668218425,10.90904645103578
0.18310921069530586,1.4148355337720426,M,39.33099985122681,50,iJO,2,"['PFL', 'TKT2']",0.12075091668218425,10.909046424222058,0.18310942408227518,0.06069418214400724,0.12075091668218425,10.119460418004175
0.1831094240822968,1.4147951687469011,O,52.269999980926514,50,iJO,3,"['ACALD', 'PFL', 'TKT2']",0.12075091668218425,10.909046424222058,0.18310942408227038,1.4147942327340426,0.12075091668218425,10.119460418002557
0.24150183202971834,0.08004916325189855,P,0.9460000991821289,50,iJO,3,"['AKGDH', 'FRD2', 'MDH3']",0.12075091668218425,10.909046424222058,0.24150183202972034,0.0800491632518992,0.12075091668218425,10.909046451033609
0.18303926082319974,1.4271590918772379,M,69.29499983787537,50,iJO,3,"['PFL', 'TKT2', 'TALA']",0.12075091668218425,10.909046424222058,0.1831094240822645,0.06069418214401834,0.12075091668218425,10.11946029724444
0.24008605002685127,0.25038507729916404,O,1.0699999332427979,60,iJO,1,['FUM'],0.1449011000186211,9.815300153489005,0.2400860500268259,0.2503713364099685,0.1449011000186211,7.081261106238473
0.24150183202971853,0.08004916325189862,P,0.47699999809265137,60,iJO,1,['PYK'],0.1449011000186211,9.815300153489005,0.24150183202971884,0.0800491632518987,0.1449011000186211,9.815300185686803
0.24008567248186521,0.2504121425086274,M,16.663999795913696,60,iJO,1,['FUM'],0.1449011000186211,9.815300153489005,0.2400860500268259,0.2503713364099685,0.1449011000186211,7.081261106238473
0.18310942408229886,1.4148281338846846,O,5.2230000495910645,60,iJO,2,"['PFL', 'TKT2']",0.1449011000186211,9.815300153489005,0.18310942408227174,0.06069418214398476,0.1449011000186211,8.151551175733523
0.18921426890647994,0.06271771842881747,P,0.4780001640319824,60,iJO,2,"['MDH2', 'PFL']",0.1449011000186211,9.815300153489005,0.18921426890647797,0.06271771842880655,0.1449011000186211,8.319297672969551
0.18310921116800286,1.4148325729645645,M,37.03999996185303,60,iJO,2,"['PFL', 'TKT2']",0.1449011000186211,9.815300153489005,0.18310942408227174,0.06069418214398476,0.1449011000186211,8.151551175733523
0.18310942408229544,1.4147948943809157,O,40.75999999046326,60,iJO,3,"['PFL', 'SUCOAS', 'TKT2']",0.1449011000186211,9.815300153489005,0.18310942905690697,1.4147939049516194,0.1449011000186211,8.151551175747239
0.24150183202971834,0.08004916325189855,P,0.7000000476837158,60,iJO,3,"['AKGDH', 'MDH2', 'PYK']",0.1449011000186211,9.815300153489005,0.24150183202971892,0.08004916325189874,0.1449011000186211,9.815300185692136
0.18304347140485752,1.4264240692695296,M,74.0329999923706,60,iJO,3,"['PFL', 'TKT2', 'TALA']",0.1449011000186211,9.815300153489005,0.18310942408226766,0.060694182144004766,0.1449011000186211,8.15155117573582
0.2400860500268523,0.25037168752986894,O,0.9930000305175781,70,iJO,1,['FUM'],0.16905128335505795,8.721553882766388,0.2400860500268259,0.2503713364099685,0.16905128335505795,5.348138160108064
0.24150183202971853,0.08004916325189862,P,0.5899999141693115,70,iJO,1,['MDH2'],0.16905128335505795,8.721553882766388,0.24150183603359437,0.08004916457903932,0.16905128335505795,8.721553920333829
0.24008563503378982,0.25039737252497835,M,20.14300012588501,70,iJO,1,['FUM'],0.16905128335505795,8.721553882766388,0.2400860500268283,0.2503713364099716,0.16905128335505795,5.348138160121039
0.18310942408227035,1.4148283470242027,O,4.560999870300293,70,iJO,2,"['PFL', 'TKT2']",0.16905128335505795,8.721553882766388,0.1831094240822758,1.414794232733346,0.16905128335505795,3.893476371591946
0.2415018320297182,0.08004916325189851,P,0.5880000591278076,70,iJO,2,"['GND', 'HEX1']",0.16905128335505795,8.721553882766388,0.24150183202971826,0.08004916325189852,0.16905128335505795,8.721553920356696
0.18310920842984182,1.4148332266214434,M,21.79800009727478,70,iJO,2,"['PFL', 'TKT2']",0.16905128335505795,8.721553882766388,0.18310942408227524,0.06069418214400727,0.16905128335505795,3.8934763716361886
0.1831094240822701,1.4147875406841104,O,39.549999952316284,70,iJO,3,"['GLCabcpp', 'PFL', 'TKT2']",0.16905128335505795,8.721553882766388,0.18310942408226963,1.4147942327339376,0.16905128335505795,3.893476371611542
0.19480768639392726,0.06457173496287669,P,0.8320000171661377,70,iJO,3,"['AKGDH', 'ALCD2x', 'MDH3']",0.16905128335505795,8.721553882766388,0.1948076908983809,0.06457173645598868,0.16905128335505795,8.721553845208996
0.18310921069530642,1.414833385193225,M,25.524999856948853,70,iJO,3,"['ACALD', 'PFL', 'TKT2']",0.16905128335505795,8.721553882766388,0.1831094240822682,1.4147942327339986,0.16905128335505795,3.8934763716825445
0.2400860500268522,0.25037159219960303,O,0.8980000019073486,80,iJO,1,['FUM'],0.19320146669149482,5.8907059976206,0.2400860500268259,0.2503713364099685,0.19320146669149482,3.615015040138379
0.24150183202971853,0.08004916325189862,P,0.43199992179870605,80,iJO,1,['G6PDH2r'],0.19320146669149482,5.8907059976206,0.24150183202971956,0.08004916325189894,0.19320146669149482,5.890706255227234
0.24007721274636687,0.2510057808376578,M,12.916000127792358,80,iJO,1,['FUM'],0.19320146669149482,5.8907059976206,0.2400860500268283,0.2503713364099716,0.19320146669149482,3.6150148083017517
0.24008605002682526,0.2503716600286486,O,3.9170000553131104,80,iJO,2,"['FUM', 'PGL']",0.19320146669149482,5.8907059976206,0.24008605002682692,0.2503713364099649,0.19320146669149482,3.615015040143618
0.19480768639392748,0.06457173496284391,P,0.4809999465942383,80,iJO,2,"['ACALD', 'PYK']",0.19320146669149482,5.8907059976206,0.19480768639392793,0.06457173496287692,0.19320146669149482,0.6197628239516618
0.1932014571482341,0.277806291872377,M,24.441999912261963,80,iJO,2,"['ACKr', 'ALCD2x']",0.19320146669149482,5.8907059976206,0.19480768639395418,0.06457173496288562,0.19320146669149482,0.2778035986716745
0.2400860500268504,0.2503715222667482,O,24.206000089645386,80,iJO,3,"['FRD2', 'FUM', 'SUCOAS']",0.19320146669149482,5.8907059976206,0.24008605002682495,0.25037133640998965,0.19320146669149482,3.6150150401397756
0.24008605002682548,0.2503716882270228,P,9.084999799728394,80,iJO,3,"['FRD2', 'FUM', 'MDH2']",0.19320146669149482,5.8907059976206,0.24008605002682362,0.2503713364099964,0.19320146669149482,3.615015040145636
0.1932014571482341,0.5176479853219028,M,10.949999809265137,80,iJO,3,"['HEX1', 'PYK', 'PTAr']",0.19320146669149482,5.8907059976206,0.19718262337376302,0.06535894107396098,0.19320146669149482,0.5176460909891603
0.2400860500268277,0.25037154999494615,O,0.8889999389648438,90,iJO,1,['FUM'],0.21735165002793166,2.9853775806529717,0.2400860500268259,0.2503713364099685,0.21735165002793166,1.8818919201753532
0.24150183202971853,0.08004916325189862,P,0.3680000305175781,90,iJO,1,['PGL'],0.21735165002793166,2.9853775806529717,0.24150183202971925,0.08004916325187862,0.21735165002793166,2.98537787047802
0.2400855731849786,0.25040596872618315,M,14.36899995803833,90,iJO,1,['FUM'],0.21735165002793166,2.9853775806529717,0.2400860500268283,0.2503713364099716,0.21735165002793166,1.8818919201621611
0.24008605002682445,0.25037165053051624,O,3.544999837875366,90,iJO,2,"['FUM', 'G6PDH2r']",0.21735165002793166,2.9853775806529717,0.24008605002682676,0.2503713364100003,0.21735165002793166,1.8818919201629443
0.24008605002682673,0.25037186066722106,P,1.560999870300293,90,iJO,2,"['FUM', 'PGL']",0.21735165002793166,2.9853775806529717,0.24008605002682692,0.2503713364099649,0.21735165002793166,1.8818919201894277
0.23939905305062925,0.25239479553683236,M,13.010999917984009,90,iJO,2,"['FUM', 'TALA']",0.21735165002793166,2.9853775806529717,0.23943658030353104,0.24969404340368273,0.21735165002793166,1.8389673601479186
0.23881259061811244,0.24905859047301648,O,16.29699993133545,90,iJO,3,"['FUM', 'GLCabcpp', 'RPE']",0.21735165002793166,2.9853775806529717,0.23881285778645495,0.24904360061402217,0.21735165002793166,1.7975247036879054
0.24008605002682484,0.2503713364099676,P,4.8480000495910645,90,iJO,3,"['FUM', 'GND', 'HEX1']",0.21735165002793166,2.9853775806529717,0.2400860500268272,0.25037133640996784,0.21735165002793166,1.8818916593411672
0.2400857698458625,0.2503916293410087,M,7.134000062942505,90,iJO,3,"['FUM', 'FBA', 'GND']",0.21735165002793166,2.9853775806529717,0.24008605002682334,0.25037133640998765,0.21735165002793166,1.8818919201637643
